	CROSSOVER	PR_CROSS	MutationMethode	PR_MUT	ELITIST	Average_path_length	Average_time
116	xpmx	0.7	inversion	0.7	0.1	653.0401160440869	5.55865259
117	xpmx	0.7	reciprocal_exchange	0.15	0.01	893.5582072783524	4.2043535499999996
118	xpmx	0.7	reciprocal_exchange	0.15	0.05	906.9788582142448	3.7804833
119	xpmx	0.7	reciprocal_exchange	0.15	0.1	918.2763845842804	3.6186867900000004
120	xpmx	0.7	reciprocal_exchange	0.3	0.01	859.5320206797626	4.49739437
121	xpmx	0.7	reciprocal_exchange	0.3	0.05	844.2788404147689	4.36934918
122	xpmx	0.7	reciprocal_exchange	0.3	0.1	880.5706167642782	4.18834241
123	xpmx	0.7	reciprocal_exchange	0.7	0.01	909.4411979612307	5.39803116
124	xpmx	0.7	reciprocal_exchange	0.7	0.05	859.942801028307	5.246880460000001
125	xpmx	0.7	reciprocal_exchange	0.7	0.1	836.8925990525246	5.02148153
126	xpmx	0.7	scramble	0.15	0.01	869.1061006576516	4.336762160000001
127	xpmx	0.7	scramble	0.15	0.05	870.3197308838826	3.8922365000000005
128	xpmx	0.7	scramble	0.15	0.1	885.727426754217	3.3764526700000004
129	xpmx	0.7	scramble	0.3	0.01	814.8269134836554	4.875968630000001
130	xpmx	0.7	scramble	0.3	0.05	815.2912943181817	4.7501542599999995
131	xpmx	0.7	scramble	0.3	0.1	818.3682996543445	4.594742869999999
132	xpmx	0.7	scramble	0.7	0.01	865.6522257333869	6.31771984
133	xpmx	0.7	scramble	0.7	0.05	829.832248428349	5.994229710000001
134	xpmx	0.7	scramble	0.7	0.1	822.1650243499546	5.736992389999999
135	xpmx	0.7	insert	0.15	0.01	799.995415552481	4.3122403899999995
136	xpmx	0.7	insert	0.15	0.05	818.841070963769	4.18783085
137	xpmx	0.7	insert	0.15	0.1	821.5231938723143	3.7895856500000002
138	xpmx	0.7	insert	0.3	0.01	803.5817549265413	4.8072269400000005
139	xpmx	0.7	insert	0.3	0.05	756.5212779596193	4.668106660000001
140	xpmx	0.7	insert	0.3	0.1	752.36278109953	4.450003189999999
141	xpmx	0.7	insert	0.7	0.01	801.9462433297601	6.001435
142	xpmx	0.7	insert	0.7	0.05	773.3684673497971	5.77964841
143	xpmx	0.7	insert	0.7	0.1	771.6540857073435	5.527500750000001
144	xpmx	0.65	inversion	0.15	0.01	686.995340969655	4.52742718
145	xpmx	0.65	inversion	0.15	0.05	670.1462987102561	4.3846815
146	xpmx	0.65	inversion	0.15	0.1	682.5419820131367	4.235160039999999
147	xpmx	0.65	inversion	0.3	0.01	647.9193484018862	4.75436034
148	xpmx	0.65	inversion	0.3	0.05	637.3768466636214	5.3976904
149	xpmx	0.65	inversion	0.3	0.1	643.0533892407054	4.43643073
150	xpmx	0.65	inversion	0.7	0.01	723.1737645126458	6.942533459999998
151	xpmx	0.65	inversion	0.7	0.05	661.7396368288901	5.7207869
152	xpmx	0.65	inversion	0.7	0.1	653.0401160440869	5.48803213
153	xpmx	0.65	reciprocal_exchange	0.15	0.01	893.5582072783524	4.15442558
154	xpmx	0.65	reciprocal_exchange	0.15	0.05	906.9788582142448	3.7762990800000003
155	xpmx	0.65	reciprocal_exchange	0.15	0.1	918.2763845842804	3.6169108899999998
156	xpmx	0.65	reciprocal_exchange	0.3	0.01	859.5320206797626	4.540811
157	xpmx	0.65	reciprocal_exchange	0.3	0.05	844.2788404147689	4.381137749999999
158	xpmx	0.65	reciprocal_exchange	0.3	0.1	880.5706167642782	4.243251000000001
159	xpmx	0.65	reciprocal_exchange	0.7	0.01	909.4411979612307	5.380137050000001
160	xpmx	0.65	reciprocal_exchange	0.7	0.05	859.942801028307	5.24528643
161	xpmx	0.65	reciprocal_exchange	0.7	0.1	836.8925990525246	5.05801286
162	xpmx	0.65	scramble	0.15	0.01	869.1061006576516	4.35114
163	xpmx	0.65	scramble	0.15	0.05	870.3197308838826	3.9220687100000005
164	xpmx	0.65	scramble	0.15	0.1	885.727426754217	3.3803449999999997
165	xpmx	0.65	scramble	0.3	0.01	814.8269134836554	4.91916369
166	xpmx	0.65	scramble	0.3	0.05	815.2912943181817	4.74934856
167	xpmx	0.65	scramble	0.3	0.1	818.3682996543445	4.58237851
168	xpmx	0.65	scramble	0.7	0.01	865.6522257333869	6.1947087199999995
169	xpmx	0.65	scramble	0.7	0.05	829.832248428349	6.03565978
170	xpmx	0.65	scramble	0.7	0.1	822.1650243499546	5.761336560000001
171	xpmx	0.65	insert	0.15	0.01	799.995415552481	4.3216084200000005
172	xpmx	0.65	insert	0.15	0.05	818.841070963769	4.1854530599999995
173	xpmx	0.65	insert	0.15	0.1	821.5231938723143	3.8048220300000004
174	xpmx	0.65	insert	0.3	0.01	803.5817549265413	4.79146229
175	xpmx	0.65	insert	0.3	0.05	756.5212779596193	4.651644470000001
176	xpmx	0.65	insert	0.3	0.1	752.36278109953	4.46304114
177	xpmx	0.65	insert	0.7	0.01	801.9462433297601	6.010679799999999
178	xpmx	0.65	insert	0.7	0.05	773.3684673497971	5.789610259999999
179	xpmx	0.65	insert	0.7	0.1	771.6540857073435	5.5503269799999995
180	xpmx	0.15	inversion	0.15	0.01	686.995340969655	5.01903535
181	xpmx	0.15	inversion	0.15	0.05	670.1462987102561	4.76161776
182	xpmx	0.15	inversion	0.15	0.1	682.5419820131367	4.93297743
183	xpmx	0.15	inversion	0.3	0.01	647.9193484018862	4.686662910000001
184	xpmx	0.15	inversion	0.3	0.05	637.3768466636214	4.55597908
185	xpmx	0.15	inversion	0.3	0.1	643.0533892407054	4.36703943
186	xpmx	0.15	inversion	0.7	0.01	723.1737645126458	5.9028928800000005
187	xpmx	0.15	inversion	0.7	0.05	661.7396368288901	5.69026846
188	xpmx	0.15	inversion	0.7	0.1	653.0401160440869	5.45106656
189	xpmx	0.15	reciprocal_exchange	0.15	0.01	893.5582072783524	4.153702300000001
190	xpmx	0.15	reciprocal_exchange	0.15	0.05	906.9788582142448	3.8064019800000004
191	xpmx	0.15	reciprocal_exchange	0.15	0.1	918.2763845842804	3.61047061
192	xpmx	0.15	reciprocal_exchange	0.3	0.01	859.5320206797626	4.50097801
193	xpmx	0.15	reciprocal_exchange	0.3	0.05	844.2788404147689	4.36399623
194	xpmx	0.15	reciprocal_exchange	0.3	0.1	880.5706167642782	4.20736939
195	xpmx	0.15	reciprocal_exchange	0.7	0.01	909.4411979612307	5.41128754
196	xpmx	0.15	reciprocal_exchange	0.7	0.05	859.942801028307	5.243851820000001
197	xpmx	0.15	reciprocal_exchange	0.7	0.1	836.8925990525246	5.0394334
198	xpmx	0.15	scramble	0.15	0.01	869.1061006576516	4.34522796
199	xpmx	0.15	scramble	0.15	0.05	870.3197308838826	3.9005698699999996
200	xpmx	0.15	scramble	0.15	0.1	885.727426754217	3.3532565700000005
201	xpmx	0.15	scramble	0.3	0.01	814.8269134836554	4.891638379999999
202	xpmx	0.15	scramble	0.3	0.05	815.2912943181817	4.77629721
203	xpmx	0.15	scramble	0.3	0.1	818.3682996543445	4.5753910300000005
204	xpmx	0.15	scramble	0.7	0.01	865.6522257333869	6.21580962
205	xpmx	0.15	scramble	0.7	0.05	829.832248428349	6.09162393
206	xpmx	0.15	scramble	0.7	0.1	822.1650243499546	5.77132769
207	xpmx	0.15	insert	0.15	0.01	799.995415552481	4.30613792
208	xpmx	0.15	insert	0.15	0.05	818.841070963769	4.185597509999999
209	xpmx	0.15	insert	0.15	0.1	821.5231938723143	3.7996279800000003
210	xpmx	0.15	insert	0.3	0.01	803.5817549265413	4.82438641
211	xpmx	0.15	insert	0.3	0.05	756.5212779596193	4.663628149999999
212	xpmx	0.15	insert	0.3	0.1	752.36278109953	4.462123329999999
213	xpmx	0.15	insert	0.7	0.01	801.9462433297601	5.98940536
214	xpmx	0.15	insert	0.7	0.05	773.3684673497971	5.865689129999999
215	xpmx	0.15	insert	0.7	0.1	771.6540857073435	5.54759204
216	x_orderx	0.7	inversion	0.15	0.01	686.995340969655	4.440514680000001
217	x_orderx	0.7	inversion	0.15	0.05	670.1462987102561	4.40349637
218	x_orderx	0.7	inversion	0.15	0.1	682.5419820131367	3.802510480000001
219	x_orderx	0.7	inversion	0.3	0.01	647.9193484018862	10.29495876
220	x_orderx	0.7	inversion	0.3	0.05	637.3768466636214	11.72129684
221	x_orderx	0.7	inversion	0.3	0.1	643.0533892407054	5.275007660000001
222	x_orderx	0.7	inversion	0.7	0.01	723.1737645126458	6.989124630000001
223	x_orderx	0.7	inversion	0.7	0.05	661.7396368288901	5.793312780000001
224	x_orderx	0.7	inversion	0.7	0.1	653.0401160440869	5.5603257
225	x_orderx	0.7	reciprocal_exchange	0.15	0.01	893.5582072783524	4.205607499999999
226	x_orderx	0.7	reciprocal_exchange	0.15	0.05	906.9788582142448	3.7624086399999994
227	x_orderx	0.7	reciprocal_exchange	0.15	0.1	918.2763845842804	3.613144320000001
228	x_orderx	0.7	reciprocal_exchange	0.3	0.01	859.5320206797626	4.519834879999999
229	x_orderx	0.7	reciprocal_exchange	0.3	0.05	844.2788404147689	4.37535448
230	x_orderx	0.7	reciprocal_exchange	0.3	0.1	880.5706167642782	4.19668937
231	x_orderx	0.7	reciprocal_exchange	0.7	0.01	909.4411979612307	5.3960233
232	x_orderx	0.7	reciprocal_exchange	0.7	0.05	859.942801028307	5.24038804
233	x_orderx	0.7	reciprocal_exchange	0.7	0.1	836.8925990525246	5.052391399999999
234	x_orderx	0.7	scramble	0.15	0.01	869.1061006576516	4.355361009999999
235	x_orderx	0.7	scramble	0.15	0.05	870.3197308838826	3.920017670000001
236	x_orderx	0.7	scramble	0.15	0.1	885.727426754217	3.3681335900000002
237	x_orderx	0.7	scramble	0.3	0.01	814.8269134836554	4.880587629999999
238	x_orderx	0.7	scramble	0.3	0.05	815.2912943181817	4.757381110000001
239	x_orderx	0.7	scramble	0.3	0.1	818.3682996543445	4.575818719999999
240	x_orderx	0.7	scramble	0.7	0.01	865.6522257333869	6.3119583
241	x_orderx	0.7	scramble	0.7	0.05	829.832248428349	6.01051695
242	x_orderx	0.7	scramble	0.7	0.1	822.1650243499546	5.746025300000001
243	x_orderx	0.7	insert	0.15	0.01	799.995415552481	4.32662361
244	x_orderx	0.7	insert	0.15	0.05	818.841070963769	4.17994436
245	x_orderx	0.7	insert	0.15	0.1	821.5231938723143	3.80928876
246	x_orderx	0.7	insert	0.3	0.01	803.5817549265413	4.79725929
247	x_orderx	0.7	insert	0.3	0.05	756.5212779596193	4.64865627
248	x_orderx	0.7	insert	0.3	0.1	752.36278109953	4.4687281599999995
249	x_orderx	0.7	insert	0.7	0.01	801.9462433297601	6.037404700000001
250	x_orderx	0.7	insert	0.7	0.05	773.3684673497971	5.81972113
251	x_orderx	0.7	insert	0.7	0.1	771.6540857073435	5.51514656
252	x_orderx	0.65	inversion	0.15	0.01	686.995340969655	4.52830452
253	x_orderx	0.65	inversion	0.15	0.05	670.1462987102561	4.74498873
254	x_orderx	0.65	inversion	0.15	0.1	682.5419820131367	4.4529204700000005
255	x_orderx	0.65	inversion	0.3	0.01	647.9193484018862	4.79034044
256	x_orderx	0.65	inversion	0.3	0.05	637.3768466636214	4.667303179999999
257	x_orderx	0.65	inversion	0.3	0.1	643.0533892407054	4.396351640000001
258	x_orderx	0.65	inversion	0.7	0.01	723.1737645126458	6.133595770000001
259	x_orderx	0.65	inversion	0.7	0.05	661.7396368288901	5.68954155
260	x_orderx	0.65	inversion	0.7	0.1	653.0401160440869	5.5382504400000006
261	x_orderx	0.65	reciprocal_exchange	0.15	0.01	893.5582072783524	4.144572510000001
